url *;_;* path *;_;* pub_date *;_;* pub_sureness *;_;* mod_date *;_;* mod_sureness *;_;* google_date *;_;* hakia_date *;_;* ask_date *;_;* header_last_mod *;_;* header_date *;_;* down_date
http://blog.craigslist.org/2008/11/joint-statement-with-attorneys-general-ncmec/ *;_;* data/webpages/daterecognition/webpage_1295549284842.html *;_;* November 6th, 2008 *;_;* true *;_;* November 11th, 2008 *;_;* true *;_;* 2008-11-06 *;_;*  *;_;* 2008-11-06 *;_;*  *;_;* Thu, 20 Jan 2011 18:48:14 GMT *;_;* 2011-01-20 18:48:04
http://thedaleygator.wordpress.com/2010/09/21/daily-benefactor-news-new-maxine-waters-and-barney-frank-scandal-documents-more-articles/ *;_;* data/webpages/daterecognition/webpage_1295549310577.html *;_;* September 21, 2010 *;_;* true *;_;* September 21, 2010 *;_;* true *;_;* 2010-09-21 *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 18:48:40 GMT *;_;* 2011-01-20 18:48:30
http://tpmdc.talkingpointsmemo.com/2010/07/john-mccains-wild-ride-from-vulnerable-incumbent-to-heavy-favorite.php *;_;* data/webpages/daterecognition/webpage_1295549336712.html *;_;* July 21, 2010 *;_;* true *;_;* July 22, 2010 *;_;* true *;_;* 2010-07-21 *;_;*  *;_;* 2010-07-21 *;_;*  *;_;* Thu, 20 Jan 2011 18:49:07 GMT *;_;* 2011-01-20 18:48:56
http://www.stampingoutaliving.com/archive/2004_11_01_archive.html *;_;* data/webpages/daterecognition/webpage_1295549356366.html *;_;* 11/01/2004 10:13:00 AM *;_;* true *;_;* November 30, 2004 *;_;* true *;_;* 2004-11-01 *;_;*  *;_;*  *;_;* Fri, 04 Sep 2009 18:09:10 GMT *;_;* Thu, 20 Jan 2011 18:49:26 GMT *;_;* 2011-01-20 18:49:16
http://politics.newsvine.com/_news/2010/10/01/5214979-elena-kagan-takes-her-place-on-high-court-bench *;_;* data/webpages/daterecognition/webpage_1295549376228.html *;_;* Oct 1, 2010 3:24 PM *;_;* true *;_;* Oct 3, 2010 1:30 AM *;_;* true *;_;* 2010-10-01 *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 18:49:46 GMT *;_;* 2011-01-20 18:49:36
http://www.golfmadesimple.com/pastissues/Golf-Swing-Balance-05-26-2009.html *;_;* data/webpages/daterecognition/webpage_1295549403278.html *;_;* May 26th, 2009 *;_;* true *;_;* May 26th, 2009 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 18:50:13 GMT *;_;* 2011-01-20 18:50:03
http://mclaw08.wordpress.com/2009/09/29/reviewer-in-administrative-law-by-atty-edwin-sandoval/ *;_;* data/webpages/daterecognition/webpage_1295549425033.html *;_;* September 29, 2009 *;_;* true *;_;* November 26, 2010 *;_;* true *;_;* 2009-09-29 *;_;*  *;_;* 2009-09-29 *;_;* Thu, 20 Jan 2011 18:50:22 +0000 *;_;* Thu, 20 Jan 2011 18:50:35 GMT *;_;* 2011-01-20 18:50:25
http://wesandannette.blogspot.com/2005/11/honeymoon-in-alaska.html *;_;* data/webpages/daterecognition/webpage_1295549449910.html *;_;* November 22, 2005 *;_;* true *;_;* November 22, 2005 *;_;* true *;_;* 2005-11-22 *;_;*  *;_;*  *;_;* Wed, 29 Dec 2010 11:55:00 GMT *;_;* Thu, 20 Jan 2011 18:51:00 GMT *;_;* 2011-01-20 18:50:49
http://voices.washingtonpost.com/annapolis/2010/08/maryland_investigating_pepco_p.html *;_;* data/webpages/daterecognition/webpage_1295549466582.html *;_;* August 13, 2010 *;_;* true *;_;* August 15, 2010 *;_;* true *;_;* 2010-08-13 *;_;*  *;_;* 2010-08-13 *;_;* Fri, 20 Aug 2010 19:09:42 GMT *;_;* Thu, 20 Jan 2011 18:51:16 GMT *;_;* 2011-01-20 18:51:06
http://www.fightaging.org/archives/2009_07.php *;_;* data/webpages/daterecognition/webpage_1295549504747.html *;_;* 2009/07/01/ *;_;* true *;_;* July 31, 2009 *;_;* true *;_;* 2009-07 *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 18:51:55 GMT *;_;* 2011-01-20 18:51:44
