1268328647000;"Quick Link to Estimation Files";"http://weblogs.asp.net/jsemeniuk/archive/2010/03/11/quick-link-to-estimation-files.aspx";1182;579;15
1263514313000;"New Car Experience";"http://weblogs.asp.net/jsemeniuk/archive/2010/01/14/new-car-experience.aspx";1530;579;15
1262923547000;"Predictions for 2010";"http://weblogs.asp.net/jsemeniuk/archive/2010/01/07/predictions-for-2010.aspx";9365;579;15
1260787742000;"Files for Estimation Madness";"http://weblogs.asp.net/jsemeniuk/archive/2009/12/14/files-for-estimation-madness.aspx";1310;579;15
1247750541000;"Don’t Choose – Combine Your Practices";"http://weblogs.asp.net/jsemeniuk/archive/2009/07/16/don-t-choose-combine-your-practices.aspx";3181;579;15
1242248500000;"TechEd 09 – Agile an Excuse or a Process?";"http://weblogs.asp.net/jsemeniuk/archive/2009/05/13/teched-09-agile-an-excuse-or-a-process.aspx";1259;579;15
1241790947000;"Steve and Joel’s Daily Scrum";"http://weblogs.asp.net/jsemeniuk/archive/2009/05/08/steve-and-joel-s-daily-scrum.aspx";1467;579;15
1239139997000;"Justinmind Protyper Looks Promising";"http://weblogs.asp.net/jsemeniuk/archive/2009/04/07/justinmind-protyper-looks-promising.aspx";1239;579;15
1238596623000;"Visual Studio Team Test Quick Reference Guide Now Available";"http://weblogs.asp.net/jsemeniuk/archive/2009/04/01/visual-studio-team-test-quick-reference-guide-now-available.aspx";1782;579;15
1235938769000;"Want to Monitor Your Team Foundation Server?";"http://weblogs.asp.net/jsemeniuk/archive/2009/03/01/want-to-monitor-your-team-foundation-server.aspx";1615;579;15
1234937340000;"Need a Pep Talk? Need a Team System?";"http://weblogs.asp.net/jsemeniuk/archive/2009/02/18/need-a-pep-talk-need-a-team-system.aspx";1449;579;15
1234828018000;"Interesting – Steve Ballmer at Mobile World Congress";"http://weblogs.asp.net/jsemeniuk/archive/2009/02/16/interesting-steve-ballmer-at-mobile-world-congress.aspx";1504;579;15
1233462655000;"Work Item Check-in Policy for BA’s, PM’s, and Testers?";"http://weblogs.asp.net/jsemeniuk/archive/2009/01/31/work-item-check-in-policy-for-ba-s-pm-s-and-testers.aspx";8755;579;15
1231628274000;"Looking for an Alternative to Microsoft LiveMeeting?";"http://weblogs.asp.net/jsemeniuk/archive/2009/01/10/looking-for-an-alternative-to-microsoft-livemeeting.aspx";2904;579;15
1230695753000;"Predictions for 2009";"http://weblogs.asp.net/jsemeniuk/archive/2008/12/30/predictions-for-2009.aspx";6659;579;15
