url *;_;* path *;_;* pub_date *;_;* pub_sureness *;_;* mod_date *;_;* mod_sureness *;_;* google_date *;_;* hakia_date *;_;* ask_date *;_;* header_last_mod *;_;* header_date *;_;* down_date
http://www.spiegel.de/politik/deutschland/0,1518,731612,00.html *;_;* data/evaluation/daterecognition/webpages/webpage_1292927030020.html *;_;* 28.11.2010 *;_;* true *;_;* 28.11.2010 *;_;* true *;_;* 2010-11-28 *;_;*  *;_;* 2010-11-28 *;_;*  *;_;* Tue, 21 Dec 2010 10:23:53 GMT *;_;* 2010-12-21 10:23:50
http://www.latinamericanstudies.org/cuba/marquez-sterling-obituary.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1292927040434.html *;_;*  *;_;* false *;_;* 03 Dec 2008 12:29:37 GMT *;_;* true *;_;* 1991-05-04 *;_;*  *;_;* 1991-05-04 *;_;* Wed, 03 Dec 2008 12:29:37 GMT *;_;* Tue, 21 Dec 2010 10:24:04 GMT *;_;* 2010-12-21 10:24:00
http://bettingchoice.co.uk/2010-world-cup-group-a-predictions-and-betting-tips_20033 *;_;* data/evaluation/daterecognition/webpages/webpage_1292927053270.html *;_;* 11. jun 2010 *;_;* true *;_;* 11. jun 2010 *;_;* true *;_;* 2010-06-11 *;_;*  *;_;* 2010-06-11 *;_;* Tue, 21 Dec 2010 10:24:06 GMT *;_;* Tue, 21 Dec 2010 10:24:17 GMT *;_;* 2010-12-21 10:24:13
http://narcosphere.narconews.com/thefield/president-planet-stupid-people-opposes-caroline-kennedy *;_;* data/evaluation/daterecognition/webpages/webpage_1292927066953.html *;_;* December 20, 2008 *;_;* true *;_;* December 26, 2008 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Tue, 21 Dec 2010 06:20:50 GMT *;_;* Tue, 21 Dec 2010 06:20:49 GMT *;_;* 2010-12-21 10:24:26
http://www.articlesbase.com/gifts-articles/buy-and-sell-sites-the-webs-department-store-981259.html *;_;* data/evaluation/daterecognition/webpages/webpage_1292927080224.html *;_;* 19. jun 2009 *;_;* true *;_;*  *;_;* false *;_;* 2009-06-19 *;_;*  *;_;*  *;_;*  *;_;* Tue, 21 Dec 2010 10:24:44 GMT *;_;* 2010-12-21 10:24:40
http://www.teachingvirtues.net/Israelspeech.html *;_;* data/evaluation/daterecognition/webpages/webpage_1292927091332.html *;_;* 23 May 2001 21:00:15 GMT *;_;* false *;_;* May 29, 2001 *;_;* false *;_;*  *;_;*  *;_;*  *;_;* Wed, 23 May 2001 21:00:15 GMT *;_;* Tue, 21 Dec 2010 10:24:58 GMT *;_;* 2010-12-21 10:24:51
http://www.seeburger.com/ecnet-partnership/ *;_;* data/evaluation/daterecognition/webpages/webpage_1292927101720.html *;_;* SEPTEMBER 15, 2005 *;_;* true *;_;* SEPTEMBER 15, 2005 *;_;* true *;_;* 2005-09-15 *;_;*  *;_;*  *;_;*  *;_;* Tue, 21 Dec 2010 10:07:09 GMT *;_;* 2010-12-21 10:25:01
http://www.healing-arts.org/mehl-madrona/mmtraditionalpaper.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1292927119174.html *;_;* Jan 24, 2001 *;_;* false *;_;* Apr 14, 2008  *;_;* false *;_;*  *;_;*  *;_;*  *;_;* Thu, 03 Apr 2008 18:37:23 GMT *;_;* Tue, 21 Dec 2010 10:25:23 GMT *;_;* 2010-12-21 10:25:19
http://www.nakedcapitalism.com/2009/12/is-kleptocracy-a-relevant-term-for-discussion-about-the-origins-of-the-crisis.html *;_;* data/evaluation/daterecognition/webpages/webpage_1292927138667.html *;_;* December 23, 2009 *;_;* true *;_;* December 29, 2009 *;_;* true *;_;* 2009-12-23 *;_;*  *;_;* 2009-12-23 *;_;* Tue, 21 Dec 2010 04:42:00 -0500 *;_;* Tue, 21 Dec 2010 10:27:44 GMT *;_;* 2010-12-21 10:25:38
http://www.colocode.com/boulder2/chapter7-2.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1292927151421.html *;_;*  *;_;* false *;_;* 9-8-2007 *;_;* true *;_;* 2007-09-08 *;_;*  *;_;* 2007-09-08 *;_;* Wed, 11 Mar 2009 00:40:28 GMT *;_;* Tue, 21 Dec 2010 10:25:55 GMT *;_;* 2010-12-21 10:25:51
http://www.clublexus.com/forums/is-second-generation/225619-oil-change-stuff-4.html *;_;* data/evaluation/daterecognition/webpages/webpage_1292927165761.html *;_;* 01. aug 2006 *;_;* true *;_;* 02. aug 2006 *;_;* true *;_;* 2006-08-02 *;_;*  *;_;*  *;_;*  *;_;* Tue, 21 Dec 2010 10:26:09 GMT *;_;* 2010-12-21 10:26:05
http://www.aureliustjin.com/videos/WIS2007/ *;_;* data/evaluation/daterecognition/webpages/webpage_1292927177452.html *;_;*  *;_;* false *;_;* 26 Aug 2008 08:41:03 GMT *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Tue, 26 Aug 2008 08:41:03 GMT *;_;* Tue, 21 Dec 2010 10:26:21 GMT *;_;* 2010-12-21 10:26:17
http://www.funkmysoul.gr/index.php?s=chicago+gangsters *;_;* data/evaluation/daterecognition/webpages/webpage_1292927189868.html *;_;* September 15th, 2009 *;_;* true *;_;*  *;_;* false *;_;* 2009-09-15 *;_;*  *;_;* 2009-09-15 *;_;*  *;_;* Tue, 21 Dec 2010 10:26:30 GMT *;_;* 2010-12-21 10:26:29
